BAD,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,LoanValueRatio,JOB_missing,YOJ_missing,DEROG_missing,DELINQ_missing,NINQ_missing,DEBTINC_missing,LoanValueRatio_missing
0,DebtCon,Office,2.0,0.0,0.0,76.571848001,1.0,9.0,38.8759867,,0,0,0,0,0,0,1
0,DebtCon,Other,13.0,0.0,0.0,120.46218617,1.0,8.0,34.400376562,0.9202535492554161,0,0,0,0,0,0,0
0,HomeImp,ProfExe,4.0,0.0,0.0,109.9887849,1.0,24.0,38.864019539,0.9831081405510261,0,0,0,0,0,0,0
0,DebtCon,Other,15.0,0.0,0.0,89.340627109,0.0,17.0,39.990188361,0.9027123736222931,0,0,0,0,0,0,0
0,DebtCon,Other,21.0,0.0,0.0,280.1234728,0.0,16.0,25.67302186,0.9409824358560183,0,0,0,0,0,0,0
0,DebtCon,ProfExe,9.0,0.0,0.0,142.46649495,2.0,19.0,39.96618165,0.9062741862779286,0,0,0,0,0,0,0
0,DebtCon,Other,7.0,0.0,0.0,,1.0,15.0,29.47261446,0.872594194879018,0,0,0,0,0,0,0
1,DebtCon,Office,2.0,1.0,5.0,74.091196034,1.0,15.0,42.198282202,0.8965981164712665,0,0,0,0,0,0,0
0,DebtCon,Office,11.0,0.0,2.0,134.27984227,0.0,22.0,40.42119971,0.8561560816040422,0,0,0,0,0,0,0
1,DebtCon,Office,6.0,2.0,0.0,167.46666667,2.0,16.0,,0.8995538997009658,0,0,0,0,0,1,0
0,HomeImp,Mgr,14.0,0.0,0.0,161.33333333,0.0,28.0,,0.8883626177743825,0,0,0,0,0,1,0
0,DebtCon,Mgr,,0.0,0.0,216.66951535,0.0,18.0,36.915878204,0.947678669643146,0,1,0,0,0,0,0
0,DebtCon,ProfExe,16.0,0.0,0.0,251.54939236,0.0,19.0,25.769499901,0.6573916436121161,0,0,0,0,0,0,0
0,DebtCon,Other,4.0,0.0,0.0,201.30237176,0.0,17.0,27.527502021,0.6911501497996186,0,0,0,0,0,0,0
0,DebtCon,Mgr,1.0,0.0,0.0,216.09704957,1.0,18.0,38.460499883,0.7404171346658641,0,0,0,0,0,0,0
0,DebtCon,ProfExe,15.0,0.0,0.0,189.00845586,0.0,23.0,38.57108327,0.9697048359266441,0,0,0,0,0,0,0
0,DebtCon,Other,,2.0,1.0,222.65227491,2.0,13.0,43.524097796,0.861252660145649,0,1,0,0,0,0,0
1,DebtCon,ProfExe,8.0,3.0,1.0,166.17939921,2.0,64.0,40.436704805,0.945158253912225,0,0,0,0,0,0,0
0,HomeImp,Mgr,0.0,0.0,0.0,319.25081591,0.0,19.0,42.723232206,0.9427697376161901,0,0,0,0,0,0,0
0,DebtCon,ProfExe,16.0,0.0,0.0,257.52379662,0.0,19.0,27.792323705,0.6309142700919826,0,0,0,0,0,0,0
0,DebtCon,Other,7.0,0.0,0.0,292.7517427,1.0,19.0,30.681688914,1.0159092233535079,0,0,0,0,0,0,0
0,DebtCon,Other,2.0,0.0,0.0,309.00545799,3.0,15.0,42.168358483,0.9470951876771748,0,0,0,0,0,0,0
0,DebtCon,Mgr,16.0,0.0,0.0,233.84853474,5.0,30.0,39.064892967,0.8624861831476915,0,0,0,0,0,0,0
0,DebtCon,ProfExe,19.0,0.0,0.0,248.72353316,0.0,28.0,21.92019846,0.45190811576346857,0,0,0,0,0,0,0
0,DebtCon,Office,0.0,0.0,0.0,60.294143175,0.0,23.0,34.816959504,0.881439668902155,0,0,0,0,0,0,0
0,DebtCon,Other,,0.0,0.0,60.328252745,1.0,18.0,42.358461482,0.92614965606341,0,1,0,0,0,0,0
0,DebtCon,Other,1.0,,1.0,301.40369147,1.0,10.0,38.253096875,0.794584832953924,0,0,1,0,0,0,0
0,DebtCon,ProfExe,10.0,0.0,0.0,276.76334062,0.0,38.0,24.475689897,0.9755783799236314,0,0,0,0,0,0,0
0,DebtCon,Office,3.0,0.0,0.0,140.68934288,0.0,20.0,24.788150207,0.8876488670349075,0,0,0,0,0,0,0
0,DebtCon,ProfExe,9.0,0.0,0.0,256.64834362,0.0,38.0,23.668678492,0.9296647084682093,0,0,0,0,0,0,0
0,HomeImp,Self,7.0,0.0,0.0,296.08019369,0.0,27.0,27.640018057,0.24333622485409623,0,0,0,0,0,0,0
0,HomeImp,ProfExe,8.0,0.0,0.0,93.159544907,0.0,16.0,33.518480526,0.943569043703593,0,0,0,0,0,0,0
0,DebtCon,ProfExe,7.0,0.0,0.0,91.371931685,0.0,13.0,31.442611616,0.9508449929552527,0,0,0,0,0,0,0
0,DebtCon,Office,5.0,,,175.5,,16.0,,0.8861333333333333,0,0,1,1,1,1,0
0,DebtCon,Other,12.0,0.0,0.0,95.366666667,1.0,10.0,,0.83,0,0,0,0,0,1,0
0,DebtCon,Office,2.0,,1.0,374.03333333,,52.0,,0.8924050632911392,0,0,1,0,1,1,0
0,DebtCon,ProfExe,13.0,,,109.66666667,1.0,24.0,,0.8660010509721492,0,0,1,1,0,1,0
1,DebtCon,Mgr,9.0,0.0,0.0,30.466666667,3.0,8.0,,0.953125,0,0,0,0,0,1,0
1,DebtCon,ProfExe,19.0,0.0,4.0,349.0,0.0,20.0,,0.6992653197528803,0,0,0,0,0,1,0
1,DebtCon,ProfExe,5.0,1.0,1.0,215.03333333,6.0,24.0,,0.9069444444444444,0,0,0,0,0,1,0
1,DebtCon,Other,9.8,3.0,0.0,153.16666667,0.0,26.0,,0.95053,0,0,0,0,0,1,0
1,DebtCon,Office,1.0,0.0,0.0,40.566666667,0.0,10.0,,0.9495762711864407,0,0,0,0,0,1,0
0,,Other,,0.0,,254.74248035,,24.0,39.613205573,0.7461323189125668,0,1,0,1,1,0,0
1,HomeImp,Self,5.0,1.0,0.0,237.43333333,1.0,27.0,,0.9553846153846154,0,0,0,0,0,1,0
0,DebtCon,Office,13.0,0.0,0.0,214.03333333,1.0,32.0,,0.852479262672811,0,0,0,0,0,1,0
1,DebtCon,Mgr,10.0,0.0,,81.252547416,0.0,27.0,41.863631054,0.9762524371639977,0,0,0,1,0,0,0
1,HomeImp,Mgr,19.0,0.0,0.0,159.10522518,4.0,31.0,53.548195849,0.9283603036553469,0,0,0,0,0,0,0
1,HomeImp,Other,3.2,1.0,1.0,64.9,3.0,21.0,,1.4698275862068966,0,0,0,0,0,1,0
0,DebtCon,Office,6.0,0.0,0.0,216.43903593,4.0,23.0,41.046748124,0.7228361971545304,0,0,0,0,0,0,0
0,DebtCon,Other,7.0,0.0,0.0,90.676444354,3.0,14.0,42.226716481,0.9368029739776952,0,0,0,0,0,0,0
0,DebtCon,Other,7.0,0.0,0.0,100.18188768,3.0,15.0,41.155082612,1.0696134924097673,0,0,0,0,0,0,0
0,DebtCon,Other,16.0,0.0,0.0,100.03263589,1.0,17.0,39.907041625,0.8843589788455145,0,0,0,0,0,0,0
0,DebtCon,Office,6.0,0.0,0.0,211.40033751,4.0,24.0,41.413123846,0.702435686454145,0,0,0,0,0,0,0
0,DebtCon,Other,16.0,0.0,0.0,285.72525765,0.0,22.0,30.774536167,1.0169686243460172,0,0,0,0,0,0,0
0,HomeImp,ProfExe,12.0,0.0,0.0,207.15517384,0.0,21.0,36.141777843,0.7500860358718976,0,0,0,0,0,0,0
0,DebtCon,ProfExe,15.0,0.0,0.0,264.91508429,0.0,19.0,25.40820478,0.5849077754878543,0,0,0,0,0,0,0
0,DebtCon,Other,15.0,1.0,0.0,203.14107643,1.0,21.0,36.228729628,1.010712749736091,0,0,0,0,0,0,0
0,HomeImp,ProfExe,5.0,0.0,0.0,201.13547773,0.0,13.0,28.888876198,0.6663539307667422,0,0,0,0,0,0,0
0,DebtCon,Other,1.0,2.0,1.0,113.69456607,2.0,26.0,36.384163815,0.992303806176303,0,0,0,0,0,0,0
0,DebtCon,Office,1.0,0.0,0.0,166.81657408,4.0,19.0,33.035075976,0.8922896178737454,0,0,0,0,0,0,0
0,DebtCon,Other,16.0,0.0,0.0,198.70251643,0.0,21.0,37.749426528,0.9019831068674257,0,0,0,0,0,0,0
1,DebtCon,Mgr,8.0,0.0,1.0,92.333333333,4.0,13.0,,0.8930339539978094,0,0,0,0,0,1,0
0,DebtCon,Office,1.0,0.0,0.0,169.97974973,4.0,19.0,33.299295759,0.9697461907656194,0,0,0,0,0,0,0
0,,Other,,1.0,,260.83499293,,23.0,37.123604306,0.7513165339252296,0,1,0,1,1,0,0
0,HomeImp,ProfExe,4.0,0.0,0.0,101.49881202,1.0,25.0,37.077041528,0.9364045476077688,0,0,0,0,0,0,0
0,DebtCon,ProfExe,7.0,0.0,0.0,128.71451378,1.0,20.0,22.187289994,1.000484659656411,0,0,0,0,0,0,0
0,DebtCon,ProfExe,13.0,,,121.94291622,0.0,24.0,29.802859083,0.865423498088203,0,0,1,1,0,0,0
0,DebtCon,Other,7.0,,,57.59183135,0.0,16.0,42.50243535,6.0579918179860766,0,0,1,1,0,0,0
0,DebtCon,Other,18.0,0.0,0.0,199.87564576,1.0,21.0,36.02366277,1.0632337769187572,0,0,0,0,0,0,0
0,HomeImp,Other,6.0,0.0,0.0,130.86666667,0.0,15.0,,0.5321340206185567,0,0,0,0,0,1,0
0,DebtCon,Office,0.0,0.0,0.0,80.602363108,0.0,23.0,37.508103137,0.7967520092799735,0,0,0,0,0,0,0
0,DebtCon,Other,9.0,0.0,0.0,355.79841245,1.0,10.0,41.147749222,0.33864495447736287,0,0,0,0,0,0,0
0,DebtCon,ProfExe,18.0,0.0,0.0,170.5812991,1.0,20.0,35.600544953,0.8389588385767914,0,0,0,0,0,0,0
1,DebtCon,Office,3.0,0.0,0.0,98.433333333,13.0,14.0,,0.9503703703703704,0,0,0,0,0,1,0
0,DebtCon,Mgr,15.0,0.0,0.0,255.78828901,5.0,31.0,35.514487999,0.9138684698829574,0,0,0,0,0,0,0
0,DebtCon,Mgr,15.0,0.0,0.0,238.66869708,4.0,31.0,38.298278157,0.8690752486363751,0,0,0,0,0,0,0
0,DebtCon,Mgr,9.0,2.0,0.0,78.276625282,3.0,27.0,36.026904369,0.9174415550302075,0,0,0,0,0,0,0
0,DebtCon,Other,5.0,,,114.14269623,0.0,7.0,36.991343492,0.9350426474731692,0,0,1,1,0,0,0
0,DebtCon,ProfExe,12.0,,,110.32763507,0.0,23.0,30.536610591,0.8572508440122375,0,0,1,1,0,0,0
0,DebtCon,Other,0.0,2.0,1.0,113.45356121,2.0,25.0,33.498815377,1.043868809018538,0,0,0,0,0,0,0
0,DebtCon,ProfExe,17.0,0.0,0.0,178.45963721,1.0,20.0,37.134712329,0.952354405916676,0,0,0,0,0,0,0
1,DebtCon,Office,7.0,1.0,0.0,167.65798082,1.0,16.0,35.086070551,1.0756058527663466,0,0,0,0,0,0,0
0,HomeImp,Mgr,13.0,0.0,0.0,169.24875269,0.0,27.0,34.876358722,0.9328421951740338,0,0,0,0,0,0,0
0,HomeImp,Mgr,0.0,0.0,1.0,301.75357401,1.0,20.0,43.290941693,0.9373764423266254,0,0,0,0,0,0,0
0,HomeImp,Other,4.0,0.0,0.0,140.05163825,0.0,14.0,31.545694154,0.5851908940004743,0,0,0,0,0,0,0
0,HomeImp,Other,6.0,0.0,0.0,145.02024526,0.0,14.0,31.874217469,0.5182309907385789,0,0,0,0,0,0,0
0,HomeImp,Mgr,0.0,0.0,1.0,313.92451539,0.0,20.0,43.085543048,0.9746491662539211,0,0,0,0,0,0,0
0,DebtCon,ProfExe,13.0,,,110.64880682,1.0,23.0,29.975576027,0.8595362294792952,0,0,1,1,0,0,0
0,DebtCon,ProfExe,6.0,0.0,0.0,163.28211809,1.0,20.0,20.206032584,0.9441653042532976,0,0,0,0,0,0,0
0,DebtCon,Other,13.0,0.0,0.0,89.525931995,0.0,9.0,7.1484132133,0.8486793266122273,0,0,0,0,0,0,0
1,DebtCon,Other,3.0,0.0,0.0,1168.2335609,0.0,0.0,40.206138263,0.7335069609464606,0,0,0,0,0,0,0
0,DebtCon,Office,11.0,0.0,0.0,193.7070998,1.0,13.0,30.686105632,0.867727461257117,0,0,0,0,0,0,0
0,HomeImp,Other,6.0,0.0,0.0,129.17827724,0.0,14.0,31.922154922,0.5582708358818492,0,0,0,0,0,0,0
0,DebtCon,Other,5.0,,,64.407604619,1.0,16.0,40.570169157,6.678588690188497,0,0,1,1,0,0,0
0,DebtCon,ProfExe,9.0,0.0,0.0,264.69798241,1.0,37.0,25.630798735,0.930055449920857,0,0,0,0,0,0,0
0,DebtCon,Office,1.0,0.0,0.0,222.83211812,0.0,11.0,36.263336197,0.9298291721419185,0,0,0,0,0,0,0
0,HomeImp,Other,6.0,0.0,0.0,127.5305161,0.0,15.0,31.367627185,0.5670509181486416,0,0,0,0,0,0,0
0,DebtCon,Other,18.0,0.0,0.0,206.96666667,1.0,22.0,,0.8743961352657005,0,0,0,0,0,1,0
0,DebtCon,Office,5.0,0.0,0.0,204.10541489,3.0,23.0,43.338407206,0.7481659477143106,0,0,0,0,0,0,0
0,DebtCon,Office,6.0,0.0,0.0,217.40670533,4.0,23.0,42.220407153,0.7502276998282164,0,0,0,0,0,0,0
1,HomeImp,Other,0.0,0.0,0.0,,0.0,0.0,34.480849784,0.8322747903927378,0,0,0,0,0,0,0
1,HomeImp,ProfExe,12.0,0.0,0.0,214.36666667,0.0,26.0,,0.9001367989056087,0,0,0,0,0,1,0
0,DebtCon,Mgr,9.0,2.0,0.0,65.847530367,2.0,28.0,34.950823101,0.8962125733611858,0,0,0,0,0,0,0
0,DebtCon,Other,,1.0,1.0,223.17108437,2.0,13.0,40.705043705,0.9021940836153258,0,1,0,0,0,0,0
0,DebtCon,ProfExe,11.0,,,132.40785557,,24.0,30.85706709,0.8929281698742542,0,0,1,1,1,0,0
1,DebtCon,Office,3.0,0.0,0.0,58.861027463,0.0,9.0,38.121518334,0.977319537073362,0,0,0,0,0,0,0
0,HomeImp,ProfExe,3.0,0.0,0.0,106.7126279,0.0,16.0,35.367656803,0.7348830809751878,0,0,0,0,0,0,0
0,HomeImp,Mgr,0.0,0.0,1.0,324.25708383,0.0,20.0,42.546020912,0.9637939327729722,0,0,0,0,0,0,0
0,DebtCon,Mgr,13.0,0.0,0.0,163.56250439,1.0,25.0,33.005016664,0.7738414756017474,0,0,0,0,0,0,0
0,DebtCon,Other,0.0,1.0,0.0,33.466666667,2.0,4.0,,0.9658333333333333,0,0,0,0,0,1,0
0,DebtCon,Office,12.0,0.0,2.0,219.13333333,0.0,25.0,,0.8997289972899729,0,0,0,0,0,1,0
1,,ProfExe,7.0,2.0,1.0,86.233333333,4.0,25.0,,0.7800224466891134,0,0,0,0,0,1,0
1,DebtCon,Mgr,15.0,0.0,0.0,220.16666667,5.0,21.0,,0.95,0,0,0,0,0,1,0
0,HomeImp,Mgr,23.0,0.0,0.0,76.788495476,2.0,20.0,31.584002863,0.16615793821439243,0,0,0,0,0,0,0
0,DebtCon,Office,6.0,,,172.87214555,,15.0,38.823782794,0.8737561631555356,0,0,1,1,1,0,0
0,DebtCon,Other,12.0,0.0,0.0,110.76030661,0.0,9.0,4.337283357,0.7961028994694872,0,0,0,0,0,0,0
0,DebtCon,Other,4.0,,,69.005027135,0.0,16.0,42.50002486,5.609332376166547,0,0,1,1,0,0,0
0,DebtCon,ProfExe,9.0,0.0,0.0,191.27539659,1.0,42.0,39.612425643,0.9416944574594163,0,0,0,0,0,0,0
0,DebtCon,Office,,0.0,0.0,247.79199149,0.0,22.0,39.755605133,0.42294735358376206,0,1,0,0,0,0,0
0,HomeImp,Mgr,0.0,0.0,0.0,306.11110407,1.0,20.0,43.021823381,0.9870798907139801,0,0,0,0,0,0,0
0,DebtCon,Mgr,9.0,0.0,0.0,195.8,2.0,19.0,,0.9288888888888889,0,0,0,0,0,1,0
1,DebtCon,Other,4.0,0.0,0.0,114.21361486,1.0,12.0,31.222802648,0.9151258543090515,0,0,0,0,0,0,0
1,DebtCon,Self,19.0,,2.0,92.739380404,0.0,22.0,84.379034083,0.9217008205003839,0,0,1,0,0,0,0
0,DebtCon,Other,18.0,0.0,0.0,223.60332921,1.0,22.0,33.755272795,0.8673596046541303,0,0,0,0,0,0,0
1,DebtCon,ProfExe,12.0,2.0,0.0,183.96666667,3.0,32.0,,0.9492647058823529,0,0,0,0,0,1,0
0,DebtCon,Other,14.0,0.0,0.0,119.47307291,1.0,17.0,37.784523666,0.8553959627329193,0,0,0,0,0,0,0
0,DebtCon,Other,6.0,,,99.085542373,0.0,8.0,37.518297806,0.9151458372368997,0,0,1,1,0,0,0
0,DebtCon,Other,12.0,0.0,0.0,92.811333225,0.0,10.0,7.6140654223,0.8232941705415351,0,0,0,0,0,0,0
0,DebtCon,Mgr,18.0,0.0,0.0,239.13779406,4.0,31.0,36.031180289,0.9366843800179203,0,0,0,0,0,0,0
0,DebtCon,Office,2.0,,1.0,382.31221703,,52.0,36.06796344,0.9109292366590181,0,0,1,0,1,0,0
0,DebtCon,Other,17.0,0.0,0.0,112.15874119,0.0,18.0,40.725296117,0.8696270156349556,0,0,0,0,0,0,0
0,DebtCon,ProfExe,16.0,0.0,0.0,251.10419791,0.0,19.0,25.033745755,0.6138957597173145,0,0,0,0,0,0,0
1,DebtCon,Mgr,0.0,1.0,0.0,88.126516775,1.0,22.0,54.241334737,0.9695949139723955,0,0,0,0,0,0,0
0,DebtCon,ProfExe,6.0,0.0,0.0,135.81385685,3.0,21.0,19.704394465,0.9945131525555301,0,0,0,0,0,0,0
0,DebtCon,ProfExe,9.0,0.0,0.0,283.1,0.0,19.0,,0.6937327188940092,0,0,0,0,0,1,0
0,DebtCon,Other,9.0,0.0,0.0,374.1271833,0.0,10.0,38.865655196,0.32343716402085015,0,0,0,0,0,0,0
0,DebtCon,Office,0.0,0.0,0.0,82.103881006,0.0,22.0,36.279990349,0.89824245055153,0,0,0,0,0,0,0
0,DebtCon,Other,,0.0,0.0,60.156329912,1.0,19.0,41.363878281,1.0385574682095107,0,1,0,0,0,0,0
0,DebtCon,Office,11.0,0.0,2.0,225.69612759,0.0,24.0,43.009650533,0.847183294537607,0,0,0,0,0,0,0
0,DebtCon,Mgr,0.0,0.0,0.0,94.860466383,0.0,17.0,25.556707636,0.9282810029365258,0,0,0,0,0,0,0
1,DebtCon,Other,0.0,0.0,0.0,101.94351853,6.0,17.0,32.761083981,0.9251067538126362,0,0,0,0,0,0,0
0,DebtCon,Other,9.0,0.0,0.0,342.31635733,1.0,9.0,40.147908351,0.29310344827586204,0,0,0,0,0,0,0
0,DebtCon,Mgr,0.0,0.0,0.0,70.029159184,0.0,17.0,25.596617373,0.9748042184400125,0,0,0,0,0,0,0
0,DebtCon,Other,11.0,0.0,0.0,85.253619221,0.0,10.0,7.8621936317,0.9206095302239434,0,0,0,0,0,0,0
0,HomeImp,Office,1.0,0.0,0.0,130.97479082,0.0,17.0,32.304944123,1.0467292465441511,0,0,0,0,0,0,0
0,HomeImp,Mgr,4.0,0.0,1.0,302.1278732,1.0,20.0,39.510628341,0.9766466033289265,0,0,0,0,0,0,0
0,DebtCon,Other,20.0,0.0,0.0,229.51829511,3.0,40.0,35.311065856,0.39293350625679135,0,0,0,0,0,0,0
0,DebtCon,Other,4.0,,,62.359738199,1.0,17.0,41.874197914,5.7157231843384215,0,0,1,1,0,0,0
0,DebtCon,Mgr,1.0,0.0,0.0,73.081337497,0.0,16.0,27.442542523,0.8910892129259991,0,0,0,0,0,0,0
0,HomeImp,ProfExe,6.0,0.0,0.0,59.459256192,0.0,16.0,31.254821634,0.9350526514912668,0,0,0,0,0,0,0
0,HomeImp,ProfExe,4.0,0.0,0.0,103.97544215,0.0,17.0,35.405919939,0.7182719904632947,0,0,0,0,0,0,0
0,DebtCon,Office,1.0,,0.0,374.02376692,,52.0,37.888166956,0.9142470928079401,0,0,1,0,1,0,0
0,DebtCon,Office,12.0,0.0,0.0,217.63725461,0.0,32.0,41.549331297,0.8410933250100325,0,0,0,0,0,0,0
0,DebtCon,Office,6.0,,,178.57486595,,16.0,37.725801189,0.9236754677391152,0,0,1,1,1,0,0
0,DebtCon,Office,27.0,0.0,0.0,274.2825562,3.0,16.0,32.469202654,0.8947538436690022,0,0,0,0,0,0,0
0,HomeImp,ProfExe,14.0,0.0,0.0,197.92380603,0.0,22.0,35.330603966,0.7670656517984455,0,0,0,0,0,0,0
0,DebtCon,ProfExe,8.0,0.0,0.0,138.99051437,0.0,20.0,30.271092445,0.5051470833194524,0,0,0,0,0,0,0
1,DebtCon,Office,9.0,2.0,5.0,210.96666667,2.0,18.0,,0.8732230769230769,0,0,0,0,0,1,0
0,DebtCon,Office,13.0,0.0,0.0,220.0164639,1.0,31.0,42.235796358,0.8587930359497271,0,0,0,0,0,0,0
0,DebtCon,Office,10.0,0.0,0.0,202.93419537,2.0,13.0,30.957516266,0.8246435807357014,0,0,0,0,0,0,0
0,DebtCon,Other,,0.0,0.0,63.535254747,1.0,19.0,40.442378233,1.0382890506007785,0,1,0,0,0,0,0
0,DebtCon,Office,,0.0,0.0,242.36540259,0.0,22.0,39.446251418,0.5118427017225748,0,1,0,0,0,0,0
0,HomeImp,ProfExe,7.0,0.0,0.0,81.414351704,0.0,15.0,32.033550455,1.000159442165012,0,0,0,0,0,0,0
0,HomeImp,Mgr,12.0,0.0,0.0,160.36703279,0.0,27.0,34.099757111,0.9603957486408385,0,0,0,0,0,0,0
0,DebtCon,Other,5.0,,,63.395400361,0.0,17.0,40.446579317,6.275889141870142,0,0,1,1,0,0,0
0,DebtCon,ProfExe,8.0,0.0,0.0,295.3007793,0.0,18.0,40.390956012,0.7307263262270699,0,0,0,0,0,0,0
0,DebtCon,Other,0.0,1.0,0.0,24.686231454,1.0,3.0,28.94036033,0.9287907268170426,0,0,0,0,0,0,0
0,DebtCon,Other,14.0,0.0,0.0,276.56241531,0.0,20.0,29.295178776,1.0268400664084116,0,0,0,0,0,0,0
1,DebtCon,ProfExe,0.5,0.0,0.0,174.3,3.0,23.0,,0.8932038834951457,0,0,0,0,0,1,0
0,DebtCon,Office,11.0,0.0,0.0,207.03468454,0.0,32.0,41.102489224,0.850481418881253,0,0,0,0,0,0,0
0,DebtCon,ProfExe,9.0,0.0,0.0,179.08237426,1.0,41.0,40.430695412,0.9507232758129734,0,0,0,0,0,0,0
1,DebtCon,ProfExe,11.0,1.0,1.0,117.66666667,0.0,23.0,,0.8906933667083855,0,0,0,0,0,1,0
1,HomeImp,Other,,0.0,2.0,132.53333333,0.0,10.0,,,0,1,0,0,0,1,1
1,HomeImp,Self,4.5,0.0,0.0,67.9,5.0,5.0,,0.8530927835051546,0,0,0,0,0,1,0
1,DebtCon,ProfExe,2.0,0.0,0.0,314.5,0.0,30.0,,0.8787878787878788,0,0,0,0,0,1,0
1,DebtCon,Mgr,9.0,0.0,0.0,270.0,2.0,14.0,,0.9936170212765958,0,0,0,0,0,1,0
0,HomeImp,ProfExe,10.0,0.0,0.0,162.36666667,1.0,23.0,,0.8573481854114265,0,0,0,0,0,1,0
0,,Other,11.0,0.0,0.0,366.3,1.0,17.0,,0.49857005555555556,0,0,0,0,0,1,0
0,DebtCon,Office,8.0,,1.0,106.83333333,2.0,18.0,,0.79964,0,0,1,0,0,1,0
0,HomeImp,Other,8.0,0.0,0.0,181.7,1.0,16.0,,,0,0,0,0,0,1,1
0,HomeImp,Self,5.0,1.0,,127.6,,11.0,,1.075268817204301,0,0,0,1,1,1,0
0,DebtCon,Other,10.0,0.0,0.0,291.16666667,2.0,17.0,,0.8481377551020408,0,0,0,0,0,1,0
0,DebtCon,ProfExe,16.0,0.0,3.0,282.06666667,1.0,36.0,,0.7198137413285185,0,0,0,0,0,1,0
0,DebtCon,ProfExe,2.0,1.0,0.0,123.9,0.0,20.0,,1.122123142250531,0,0,0,0,0,1,0
0,DebtCon,Sales,4.0,0.0,0.0,404.76666667,0.0,24.0,,,0,0,0,0,0,1,1
0,DebtCon,ProfExe,7.0,0.0,0.0,178.53333333,0.0,38.0,,0.88970701027765,0,0,0,0,0,1,0
0,DebtCon,Other,26.0,0.0,2.0,214.03333333,0.0,25.0,,0.6643270189431705,0,0,0,0,0,1,0
0,DebtCon,Other,1.0,0.0,0.0,113.56666667,1.0,17.0,,0.9224274031894701,0,0,0,0,0,1,0
0,,Mgr,26.0,,5.0,329.56666667,1.0,28.0,,0.8534499854184894,0,0,1,0,0,1,0
0,HomeImp,Office,8.0,0.0,0.0,122.66666667,2.0,5.0,,,0,0,0,0,0,1,1
0,HomeImp,Other,5.0,0.0,0.0,217.26666667,1.0,13.0,,0.8682,0,0,0,0,0,1,0
0,HomeImp,ProfExe,18.0,0.0,0.0,630.03333333,1.0,24.0,,0.8166012398910268,0,0,0,0,0,1,0
0,DebtCon,Mgr,24.0,,1.0,313.76666667,1.0,43.0,,0.9549718574108818,0,0,1,0,0,1,0
0,HomeImp,Office,14.0,0.0,0.0,135.96666667,0.0,14.0,,0.8561431037188137,0,0,0,0,0,1,0
0,DebtCon,Office,2.0,0.0,4.0,167.36666667,0.0,47.0,,0.7026361323155216,0,0,0,0,0,1,0
0,DebtCon,Other,,0.0,0.0,180.6,2.0,25.0,,0.8987428571428572,0,1,0,0,0,1,0
0,,ProfExe,5.0,0.0,0.0,96.4,3.0,34.0,,1.4042553191489362,0,0,0,0,0,1,0
0,DebtCon,Office,2.0,0.0,0.0,155.2,1.0,22.0,,0.8463907284768212,0,0,0,0,0,1,0
0,HomeImp,Mgr,8.0,0.0,0.0,321.63333333,0.0,17.0,,0.8792749152542373,0,0,0,0,0,1,0
0,HomeImp,Other,0.0,0.0,0.0,314.53333333,3.0,21.0,,,0,0,0,0,0,1,1
0,DebtCon,Other,,0.0,0.0,219.13333333,0.0,13.0,,0.95,0,1,0,0,0,1,0
0,DebtCon,ProfExe,22.0,0.0,0.0,221.16666667,1.0,24.0,,0.8468666666666667,0,0,0,0,0,1,0
0,DebtCon,Other,11.0,0.0,0.0,97.4,3.0,15.0,,0.7818560606060606,0,0,0,0,0,1,0
0,HomeImp,Mgr,3.0,0.0,0.0,193.8,0.0,15.0,,0.5327063063063063,0,0,0,0,0,1,0
0,DebtCon,Office,6.0,0.0,0.0,170.43333333,2.0,27.0,,0.9516129032258065,0,0,0,0,0,1,0
1,DebtCon,ProfExe,5.0,3.0,7.0,205.93333333,5.0,25.0,,0.8872549019607843,0,0,0,0,0,1,0
1,DebtCon,Mgr,3.0,0.0,0.0,70.998127341,0.0,29.0,,0.8949350649350649,0,0,0,0,0,1,0
1,DebtCon,Other,25.0,1.0,0.0,258.66666667,1.0,21.0,,0.6066299176923657,0,0,0,0,0,1,0
1,DebtCon,Self,,2.0,5.0,146.5,1.0,43.0,,,0,1,0,0,0,1,1
1,DebtCon,ProfExe,9.8,,1.0,117.66666667,2.0,30.0,,0.8976987924356346,0,0,1,0,0,1,0
1,DebtCon,Other,15.0,1.0,1.0,95.366666667,4.0,49.0,,0.8863473909935669,0,0,0,0,0,1,0
1,DebtCon,Other,28.0,1.0,6.0,232.33333333,1.0,21.0,,0.41237113402061853,0,0,0,0,0,1,0
1,DebtCon,ProfExe,2.6,0.0,2.0,206.96666667,1.0,18.0,,0.8549066827212523,0,0,0,0,0,1,0
1,DebtCon,Other,16.0,0.0,3.0,123.76666667,0.0,23.0,,0.6006746228926353,0,0,0,0,0,1,0
1,DebtCon,Other,,0.0,1.0,216.06666667,1.0,10.0,,0.68722,0,1,0,0,0,1,0
1,DebtCon,Office,1.5,2.0,3.0,73.033333333,2.0,11.0,,0.8781144781144781,0,0,0,0,0,1,0
1,HomeImp,ProfExe,2.0,1.0,0.0,274.9,0.0,30.0,,0.1338302009073234,0,0,0,0,0,1,0
1,DebtCon,Other,7.0,1.0,3.0,267.83333333,1.0,23.0,,0.41333333333333333,0,0,0,0,0,1,0
